date,temperature_2m_max,temperature_2m_min,DTR,surface_pressure_mean,delta_P,dew_point_2m_mean,precipitation_sum,windspeed_10m_max,pm2_5,pm10,no2,Kp_daily_max,Kp_daily_mean,pm2_5_roll3d,pm2_5_roll7d,pm2_5_roll14d,pm10_roll3d,pm10_roll7d,pm10_roll14d,no2_roll3d,no2_roll7d,no2_roll14d,Kp_daily_max_roll3d,Kp_daily_max_roll7d,Kp_daily_max_roll14d
2021-03-08,8.9,-3.7,12.600000000000001,1004.4,-7.5,-5.4,0.0,17.9,24.65833333333333,30.3625,26.150000000000002,,,20.48888888888889,26.10595238095238,30.833333333333332,25.022222222222222,32.80714285714286,39.87113095238095,22.895833333333318,28.014880952380953,29.53095238095238,,,
2021-03-09,5.2,-4.1,9.3,1007.7,3.300000000000068,-5.9,0.0,10.8,25.0125,30.1375,27.150000000000002,,,24.49305555555556,25.638690476190476,29.244047619047617,29.65416666666667,31.85297619047619,38.00505952380952,27.133333333333322,26.965476190476192,29.17440476190476,,,
2021-03-10,6.6,-2.3,8.899999999999999,1006.3,-1.400000000000091,-6.1,0.0,11.5,33.824999999999996,42.80833333333334,32.9625,,,27.831944444444446,26.472619047619048,28.66815476190476,34.43611111111111,32.68928571428571,37.26309523809523,28.754166666666652,26.654761904761905,28.75357142857143,,,
2021-03-11,7.1,-4.1,11.2,1005.4,-0.8999999999999773,-7.1,0.0,20.0,28.28333333333333,35.62916666666667,25.52916666666667,,,29.040277777777778,25.11428571428571,26.755357142857143,36.19166666666667,30.847023809523815,34.39047619047619,28.547222222222207,25.180357142857144,27.08095238095238,,,
2021-03-12,12.8,2.4,10.4,998.6,-6.7999999999999545,0.8,1.3,25.9,16.05,19.829166666666666,19.191666666666666,,,26.052777777777777,23.519642857142856,23.978571428571428,32.75555555555556,29.067261904761903,30.46607142857143,25.89444444444443,24.788690476190478,25.240178571428572,,,
2021-03-13,13.2,0.9,12.299999999999999,999.1,0.5,2.2,0.1,24.5,10.862499999999999,13.879166666666668,11.9375,,,18.398611111111116,23.21428571428571,23.57470238095238,23.1125,28.729761904761908,29.67827380952381,18.886111111111102,24.43154761904762,25.261011904761908,,,
2021-03-14,9.6,5.8,3.8,993.7,-5.399999999999977,2.3,2.2,17.5,9.216666666666667,11.583333333333334,10.958333333333334,,,12.04305555555556,21.129761904761903,23.201190476190476,15.097222222222223,26.318452380952383,29.122023809523814,14.029166666666654,21.982738095238098,24.847619047619048,,,
2021-03-15,10.8,2.9,7.9,993.3,-0.40000000000009095,-1.8,1.0,22.7,9.883333333333333,13.375,9.270833333333334,,,9.987500000000004,19.01904761904762,22.5625,12.945833333333335,23.89166666666667,28.349404761904765,10.722222222222209,19.571428571428573,23.793154761904763,,,
2021-03-16,9.9,0.6,9.3,996.0,2.7000000000000455,-1.5,0.2,25.8,12.608333333333334,16.983333333333334,11.570833333333333,,,10.56944444444445,17.247023809523807,21.442857142857143,13.980555555555554,22.012500000000006,26.932738095238097,10.599999999999989,17.345833333333335,22.155654761904763,,,
2021-03-17,8.9,1.1,7.800000000000001,999.9,3.8999999999999773,-1.3,0.0,22.6,11.904166666666667,14.612499999999999,11.254166666666668,,,11.465277777777784,14.11547619047619,20.294047619047614,14.990277777777777,17.98452380952381,25.336904761904766,10.6986111111111,14.24464285714286,20.44970238095238,,,
2021-03-18,6.6,0.5,6.1,1002.9,3.0,-2.8,0.9,11.2,15.299999999999999,19.5125,16.708333333333332,,,13.270833333333337,12.260714285714286,18.6875,17.03611111111111,15.682142857142855,23.26458333333333,13.177777777777765,12.984523809523811,19.082440476190477,,,
2021-03-19,6.2,-2.0,8.2,1002.9,0.0,-1.9,2.1,10.5,19.345833333333335,23.833333333333332,19.25,,,15.516666666666671,12.73154761904762,18.125595238095237,19.319444444444443,16.254166666666666,22.66071428571429,15.737499999999988,12.992857142857146,18.89077380952381,,,
2021-03-20,5.6,-2.7,8.3,1007.5,4.600000000000023,-3.9,0.2,13.8,25.004166666666666,30.47083333333333,22.308333333333334,,,19.883333333333336,14.751785714285715,18.983035714285712,24.605555555555554,18.624404761904763,23.677083333333336,19.422222222222207,14.474404761904765,19.452976190476193,,,
2021-03-21,5.1,-4.1,9.2,1004.7,-2.7999999999999545,-7.7,0.1,16.8,16.412499999999998,20.320833333333333,10.304166666666667,,,20.254166666666674,15.779761904761907,18.454761904761902,24.875,19.872619047619047,23.095535714285713,17.28749999999999,14.380952380952381,18.18184523809524,,,
2021-03-22,7.1,-1.1,8.2,999.1,-5.600000000000023,-4.1,0.3,19.6,12.7125,17.033333333333335,14.483333333333334,,,18.04305555555556,16.18392857142857,17.601488095238096,22.608333333333334,20.395238095238092,22.143452380952386,15.6986111111111,15.12559523809524,17.348511904761907,,,
2021-03-23,9.2,-2.2,11.399999999999999,1006.4,7.2999999999999545,-3.4,0.0,25.7,13.8125,18.483333333333334,18.970833333333335,,,14.312500000000005,16.35595238095238,16.801488095238096,18.6125,20.609523809523807,21.3110119047619,14.5861111111111,16.182738095238097,16.764285714285716,,,
2021-03-24,9.1,3.0,6.1,1008.0,1.6000000000000227,1.2,0.6,20.2,17.779166666666665,22.40833333333333,23.308333333333334,,,14.768055555555557,17.195238095238093,15.655357142857143,19.308333333333334,21.723214285714285,19.853869047619046,18.920833333333324,17.904761904761905,16.07470238095238,,,
2021-03-25,11.2,1.6,9.6,1008.9,0.8999999999999773,0.3,0.0,8.9,31.6125,38.5625,34.275,,,21.06805555555556,19.52559523809524,15.893154761904762,26.48472222222222,24.44464285714286,20.063392857142855,25.518055555555545,20.414285714285718,16.699404761904763,,,
2021-03-26,15.4,-1.1,16.5,1010.2,1.3000000000000682,1.3,0.0,10.9,45.012499999999996,54.59166666666667,39.016666666666666,,,31.468055555555555,23.192261904761903,17.96190476190476,38.520833333333336,28.838690476190475,22.54642857142857,32.19999999999999,23.23809523809524,18.11547619047619,,,
2021-03-27,17.4,1.5,15.899999999999999,1009.1,-1.1000000000000227,2.5,0.0,21.8,26.745833333333334,32.979166666666664,22.59583333333333,,,34.456944444444446,23.44107142857143,19.09642857142857,42.044444444444444,29.19702380952381,23.910714285714285,31.962499999999988,23.27916666666667,18.876785714285713,,,
2021-03-28,12.4,3.2,9.2,1017.1,8.0,-0.6,0.2,21.9,7.708333333333333,11.454166666666666,8.995833333333334,,,26.488888888888894,22.19761904761905,18.988690476190474,33.00833333333333,27.93035714285714,23.90148809523809,23.536111111111097,23.092261904761905,18.736607142857142,,,
2021-03-29,16.5,2.2,14.3,1018.9,1.7999999999999545,2.5,0.0,11.3,17.279166666666665,24.2375,24.97083333333333,,,17.244444444444444,22.849999999999998,19.516964285714288,22.89027777777778,28.95952380952381,24.67738095238095,18.854166666666654,24.590476190476192,19.858035714285712,,,
2021-03-30,15.3,7.4,7.9,1017.4,-1.5,6.9,0.5,8.2,19.400000000000002,26.5125,27.570833333333336,,,14.795833333333334,23.648214285714285,20.00208333333333,20.73472222222222,30.10654761904762,25.358035714285712,20.51249999999999,25.81904761904762,21.000892857142862,,,
2021-03-31,20.8,8.9,11.9,1013.0,-4.399999999999977,7.6,0.0,9.3,23.541666666666668,32.24583333333333,25.8,,,20.073611111111113,24.47142857142857,20.833333333333336,27.665277777777778,31.51190476190476,26.617559523809522,26.113888888888876,26.175000000000004,22.03988095238095,,,
2021-04-01,23.6,8.1,15.500000000000002,1003.2,-9.799999999999955,7.8,0.0,14.2,19.683333333333334,28.174999999999997,20.720833333333335,,,20.875000000000004,22.767261904761906,21.146428571428572,28.977777777777778,30.02797619047619,27.236309523809524,24.697222222222212,24.238690476190477,22.326488095238098,,,
2021-04-02,17.6,8.4,9.200000000000001,999.0,-4.2000000000000455,4.8,0.1,23.6,17.575,22.795833333333334,8.341666666666667,,,20.26666666666667,18.847619047619048,21.019940476190474,27.73888888888889,25.485714285714288,27.16220238095238,18.28749999999999,19.856547619047625,21.547321428571426,,,
2021-04-03,11.5,4.7,6.8,1000.3,1.2999999999999545,-0.1,0.4,22.8,11.75,14.579166666666666,8.887500000000001,,,16.336111111111112,16.705357142857142,20.073214285714283,21.849999999999998,22.857142857142858,26.027083333333334,12.64999999999999,17.89821428571429,20.588690476190482,,,
2021-04-04,10.4,1.2,9.200000000000001,1005.2,4.900000000000091,-3.0,0.6,17.8,9.695833333333333,11.7125,8.616666666666665,,,13.006944444444448,16.989285714285714,19.59345238095238,16.3625,22.89404761904762,25.41220238095238,8.615277777777765,17.844047619047622,20.468154761904767,,,
2021-04-05,14.2,-1.8,16.0,997.3,-7.900000000000091,-2.9,0.0,24.2,12.65,16.133333333333333,13.154166666666667,,,11.365277777777779,16.32797619047619,19.588988095238097,14.141666666666666,21.73630952380952,25.347916666666663,10.219444444444433,16.15595238095238,20.373214285714287,,,
2021-04-06,7.4,-0.1,7.5,992.5,-4.7999999999999545,-4.4,2.1,31.1,6.716666666666666,10.683333333333332,8.095833333333333,,,9.687500000000002,14.516071428571431,19.082142857142856,12.843055555555553,19.474999999999998,24.790773809523806,9.955555555555543,13.373809523809525,19.59642857142857,,,
2021-04-07,7.5,-2.3,9.8,997.8,5.2999999999999545,-4.8,0.0,23.3,8.833333333333334,12.966666666666667,10.6125,,,9.400000000000002,12.414880952380953,18.44315476190476,13.261111111111111,16.72083333333333,24.11636904761905,10.620833333333321,11.204166666666667,18.689583333333335,,,
2021-04-08,8.0,-0.6,8.6,1008.4,10.600000000000023,-2.9,0.7,23.7,7.925,11.741666666666667,12.708333333333334,,,7.825000000000002,10.735119047619047,16.751190476190477,11.797222222222222,14.373214285714285,22.20059523809524,10.47222222222221,10.059523809523812,17.149107142857144,,,
2021-04-09,12.9,-2.6,15.5,1012.4,4.0,-2.2,0.0,20.5,14.604166666666666,21.6125,22.162499999999998,,,10.45416666666667,10.310714285714285,14.579166666666666,15.44027777777778,14.204166666666666,19.84494047619048,15.161111111111097,12.033928571428573,15.945238095238096,,,
2021-04-10,16.6,2.4,14.200000000000001,1006.9,-5.5,1.1,0.0,13.3,13.583333333333334,19.662499999999998,17.366666666666667,,,12.037500000000001,10.572619047619046,13.638988095238096,17.67222222222222,14.930357142857142,18.89375,17.41249999999999,13.245238095238095,15.571726190476193,,,
2021-04-11,15.3,4.0,11.3,1006.7,-0.1999999999999318,2.7,0.1,21.1,12.299999999999999,18.7,16.670833333333334,,,13.495833333333335,10.944642857142856,13.966964285714285,19.991666666666664,15.928571428571427,19.411309523809525,18.73333333333332,14.395833333333334,16.11994047619048,,,
2021-04-12,20.3,6.6,13.700000000000001,1004.3,-2.400000000000091,5.7,2.6,21.9,14.799999999999999,22.075,14.508333333333333,,,13.561111111111112,11.251785714285713,13.789880952380953,20.145833333333332,16.777380952380952,19.256845238095234,16.181944444444436,14.589285714285717,15.37261904761905,,,
2021-04-13,10.6,2.0,8.6,1004.3,0.0,3.0,19.6,22.7,7.1875,9.5375,13.604166666666666,,,11.429166666666667,11.319047619047618,12.917559523809524,16.770833333333332,16.613690476190474,18.044345238095236,14.927777777777765,15.376190476190478,14.375,,,
2021-04-14,8.6,1.8,6.8,1005.3,1.0,-0.7,4.2,19.1,6.5625,8.254166666666666,11.104166666666666,,,9.516666666666667,10.994642857142855,11.704761904761906,13.28888888888889,15.94047619047619,16.33065476190476,13.072222222222209,15.446428571428573,13.325297619047621,,,
2021-04-15,7.3,2.2,5.1,1006.8,1.5,-0.0,0.5,22.4,8.737499999999999,11.404166666666667,9.387500000000001,,,7.4958333333333345,11.110714285714286,10.922916666666666,9.731944444444444,15.892261904761906,15.132738095238095,11.365277777777765,14.97202380952381,12.515773809523811,,,
2021-04-16,8.9,0.3,8.6,1006.7,-0.09999999999990905,-0.1,0.0,18.4,10.3125,13.245833333333332,11.112499999999999,,,8.537500000000001,10.497619047619045,10.404166666666667,10.968055555555553,14.69702380952381,14.450595238095238,10.53472222222221,13.393452380952382,12.713690476190479,,,
2021-04-17,11.2,0.9,10.299999999999999,1005.3,-1.400000000000091,1.9,0.0,10.7,17.8625,21.708333333333332,16.033333333333335,,,12.304166666666669,11.108928571428573,10.84077380952381,15.452777777777778,14.989285714285716,14.959821428571429,12.177777777777768,13.202976190476193,13.224107142857145,,,
2021-04-18,10.9,4.4,6.5,1003.7,-1.599999999999909,4.6,3.8,11.0,19.908333333333335,23.474999999999998,19.208333333333332,,,16.027777777777782,12.195833333333335,11.570238095238095,19.476388888888888,15.671428571428573,15.799999999999999,15.451388888888877,13.565476190476192,13.980654761904761,,,
2021-04-19,10.6,5.8,4.8,1002.3,-1.400000000000091,5.6,2.8,10.7,18.245833333333334,20.870833333333334,19.587500000000002,,,18.672222222222228,12.68809523809524,11.969940476190477,22.01805555555556,15.499404761904762,16.138392857142858,18.276388888888878,14.291071428571431,14.440178571428572,,,
2021-04-20,14.9,4.3,10.600000000000001,1000.0,-2.2999999999999545,5.9,3.2,12.6,18.1375,20.179166666666667,19.241666666666667,,,18.76388888888889,14.252380952380955,12.785714285714286,21.508333333333336,17.01964285714286,16.816666666666666,19.34583333333332,15.096428571428573,15.236309523809524,,,
2021-04-21,17.5,3.3,14.2,1001.7,1.7000000000000455,5.4,0.0,14.8,21.900000000000002,25.8875,19.516666666666666,,,19.42777777777778,16.443452380952383,13.719047619047618,22.3125,19.538690476190474,17.739583333333332,19.448611111111102,16.298214285714288,15.87232142857143,,,
2021-04-22,17.3,5.1,12.200000000000001,1003.2,1.5,4.9,4.5,21.9,18.091666666666665,22.683333333333334,18.212500000000002,,,19.376388888888894,17.779761904761905,14.445238095238095,22.916666666666668,21.15,18.521130952380954,18.990277777777766,17.558928571428574,16.26547619047619,,,
2021-04-23,13.1,4.0,9.1,1009.5,6.2999999999999545,-0.7,0.0,23.4,10.862499999999999,16.5,10.566666666666666,,,16.95138888888889,17.858333333333334,14.17797619047619,21.690277777777776,21.61488095238095,18.15595238095238,16.098611111111097,17.480952380952385,15.437202380952382,,,
2021-04-24,15.5,3.2,12.3,1010.6,1.1000000000000227,-0.4,0.0,10.5,12.645833333333334,17.533333333333335,12.0625,,,13.866666666666669,17.113095238095237,14.111011904761904,18.905555555555555,21.01845238095238,18.003869047619048,13.613888888888878,16.913690476190478,15.058333333333334,,,
2021-04-25,17.3,4.2,13.100000000000001,1005.2,-5.399999999999977,2.0,0.2,22.4,19.099999999999998,25.766666666666666,19.591666666666665,,,14.202777777777778,16.997619047619047,14.59672619047619,19.933333333333334,21.34583333333333,18.50863095238095,14.073611111111099,16.96845238095238,15.266964285714286,,,
2021-04-26,13.9,1.4,12.5,1005.7,0.5,-1.7,0.0,15.2,12.745833333333332,18.004166666666666,15.825000000000001,,,14.830555555555557,16.21190476190476,14.45,20.434722222222224,20.936309523809523,18.217857142857145,15.826388888888877,16.430952380952384,15.361011904761908,,,
2021-04-27,14.1,4.3,9.8,1000.7,-5.0,0.3,0.0,12.6,17.662499999999998,23.070833333333336,17.729166666666668,,,16.502777777777776,16.14404761904762,15.198214285714284,22.280555555555555,21.34940476190476,19.184523809523807,17.715277777777768,16.214880952380955,15.655654761904762,,,
2021-04-28,16.2,4.3,11.899999999999999,998.8,-1.900000000000091,0.8,0.0,14.6,16.254166666666666,21.05,15.108333333333334,,,15.554166666666667,15.3375,15.890476190476189,20.708333333333332,20.658333333333335,20.098511904761903,16.22083333333332,15.58511904761905,15.941666666666668,,,
2021-04-29,19.4,10.9,8.499999999999998,996.2,-2.599999999999909,10.9,6.0,21.5,20.554166666666667,26.729166666666668,13.683333333333332,,,18.156944444444445,15.689285714285713,16.73452380952381,23.61666666666667,21.236309523809524,21.19315476190476,15.506944444444434,14.93809523809524,16.248511904761905,,,
2021-04-30,20.3,11.1,9.200000000000001,997.5,1.2999999999999545,10.1,1.3,16.6,13.704166666666666,19.2375,14.7875,,,16.837500000000002,16.095238095238095,16.976785714285715,22.33888888888889,21.62738095238095,21.621130952380952,14.526388888888876,15.541071428571431,16.511011904761908,,,
2021-05-01,23.1,11.1,12.000000000000002,996.5,-1.0,11.2,0.2,11.6,12.654166666666667,16.908333333333335,14.783333333333333,,,15.637500000000003,16.096428571428568,16.604761904761904,20.958333333333332,21.53809523809524,21.278273809523807,14.418055555555542,15.929761904761907,16.421726190476193,,,
2021-05-02,19.9,10.9,8.999999999999998,994.1,-2.3999999999999773,9.3,5.0,28.4,10.5375,15.875,7.470833333333332,,,12.298611111111112,14.873214285714283,15.935416666666667,17.340277777777775,20.125,20.73541666666667,12.347222222222209,14.198214285714288,15.583333333333334,,,
2021-05-03,14.3,6.2,8.100000000000001,1005.8,11.699999999999932,1.9,0.0,24.5,8.591666666666667,11.254166666666668,8.2875,,,10.594444444444447,14.279761904761903,15.245833333333334,14.679166666666667,19.160714285714285,20.048511904761906,10.180555555555543,13.121428571428572,14.776190476190477,,,
2021-05-04,18.9,4.0,14.899999999999999,1002.8,-3.0,3.7,0.0,21.5,10.791666666666666,14.995833333333332,16.833333333333332,,,9.973611111111111,13.298214285714284,14.721130952380951,14.041666666666666,18.007142857142856,19.67827380952381,10.863888888888875,12.99345238095238,14.604166666666668,,,
2021-05-05,21.5,7.7,13.8,993.4,-9.399999999999977,6.2,3.3,33.1,7.291666666666667,11.049999999999999,10.958333333333334,,,8.891666666666667,12.017857142857142,13.67767857142857,12.433333333333332,16.57857142857143,18.618452380952384,12.026388888888876,12.400595238095239,13.992857142857144,,,
2021-05-06,13.9,7.9,6.0,1000.6,7.2000000000000455,2.1,0.0,19.1,5.2124999999999995,8.541666666666666,9.620833333333334,,,7.765277777777778,9.826190476190476,12.757738095238095,11.529166666666663,13.980357142857143,17.60833333333333,12.470833333333323,11.820238095238096,13.379166666666666,,,
2021-05-07,14.2,8.5,5.699999999999999,997.2,-3.3999999999999773,7.0,4.7,21.8,7.533333333333334,10.733333333333334,14.558333333333332,,,6.679166666666668,8.944642857142858,12.519940476190474,10.108333333333333,12.76547619047619,17.196428571428573,11.712499999999986,11.787500000000003,13.664285714285715,,,
2021-05-08,14.4,4.7,9.7,1007.7,10.5,1.7,0.0,20.2,8.454166666666667,10.958333333333334,8.645833333333334,,,7.066666666666667,8.344642857142857,12.220535714285715,10.077777777777778,11.91547619047619,16.726785714285715,10.941666666666654,10.910714285714286,13.420238095238096,,,
2021-05-09,19.8,3.8,16.0,1008.7,1.0,2.7,0.0,19.0,11.070833333333333,14.5625,17.462500000000002,,,9.019444444444446,8.420833333333333,11.64702380952381,12.084722222222224,11.72797619047619,15.926488095238097,13.555555555555545,12.338095238095239,13.268154761904762,,,
2021-05-10,24.6,7.7,16.900000000000002,1004.3,-4.400000000000091,6.8,0.0,17.4,10.145833333333334,14.395833333333334,13.804166666666667,,,9.890277777777778,8.642857142857142,11.461309523809524,13.305555555555557,12.176785714285714,15.668750000000001,13.304166666666655,13.126190476190478,13.123809523809525,,,
2021-05-11,27.5,11.2,16.3,999.9,-4.399999999999977,9.5,0.0,18.8,13.766666666666666,18.379166666666666,15.112499999999999,,,11.661111111111111,9.067857142857143,11.183035714285714,15.779166666666667,12.660119047619048,15.333630952380954,15.459722222222211,12.880357142857147,12.936904761904762,,,
2021-05-12,23.2,12.8,10.399999999999999,993.3,-6.600000000000023,10.1,0.3,20.3,10.375,14.754166666666668,14.433333333333332,,,11.429166666666667,9.508333333333335,10.763095238095238,15.843055555555557,13.189285714285715,14.883928571428571,14.449999999999989,13.376785714285715,12.888690476190478,,,
2021-05-13,14.5,12.3,2.1999999999999993,990.1,-3.199999999999932,11.3,7.7,15.9,4.8,6.670833333333333,11.0875,,,9.647222222222222,9.449404761904761,9.63779761904762,13.268055555555557,12.92202380952381,13.451190476190476,13.544444444444432,13.586309523809527,12.70327380952381,,,
2021-05-14,14.9,9.9,5.0,994.1,4.0,7.8,0.4,23.1,3.65,5.583333333333333,8.625,,,6.275000000000001,8.894642857142857,8.919642857142858,9.002777777777778,12.186309523809525,12.475892857142856,11.381944444444434,12.73869047619048,12.263095238095238,,,
2021-05-15,19.6,7.2,12.400000000000002,997.1,3.0,8.6,0.8,13.7,7.566666666666666,11.304166666666667,13.583333333333334,,,5.3388888888888895,8.767857142857142,8.55625,7.852777777777778,12.235714285714286,12.075595238095238,11.098611111111103,13.444047619047621,12.177380952380954,,,
2021-05-16,18.0,10.1,7.9,994.6,-2.5,10.0,2.7,16.1,8.254166666666666,10.725,12.783333333333333,,,6.490277777777778,8.36547619047619,8.393154761904762,9.204166666666666,11.6875,11.707738095238096,11.663888888888879,12.775595238095239,12.556845238095239,,,
2021-05-17,14.4,9.6,4.800000000000001,991.4,-3.2000000000000455,10.0,19.5,23.4,5.566666666666666,7.8875,16.358333333333334,,,7.129166666666667,7.711309523809524,8.177083333333334,9.972222222222223,10.757738095238095,11.467261904761903,14.241666666666658,13.140476190476193,13.133333333333335,,,
2021-05-18,17.1,10.5,6.600000000000001,996.0,4.600000000000023,7.5,0.8,33.9,4.3999999999999995,7.05,6.670833333333333,,,6.073611111111112,6.373214285714285,7.720535714285714,8.554166666666667,9.139285714285714,10.89970238095238,11.937499999999991,11.93452380952381,12.407440476190477,,,
2021-05-19,16.9,8.4,8.499999999999998,998.2,2.2000000000000455,8.9,8.4,11.1,8.029166666666667,11.895833333333334,13.125,,,5.998611111111113,6.038095238095238,7.7732142857142845,8.944444444444445,8.730952380952381,10.960119047619047,12.05138888888888,11.74761904761905,12.562202380952382,,,
2021-05-20,17.0,10.2,6.800000000000001,1000.4,2.199999999999932,8.3,16.3,23.8,7.991666666666667,11.15,10.9,,,6.806944444444446,6.494047619047619,7.971726190476191,10.031944444444445,9.370833333333334,11.14642857142857,10.231944444444435,11.720833333333335,12.653571428571428,,,
2021-05-21,19.6,7.1,12.500000000000002,1003.2,2.800000000000068,7.5,0.1,19.6,7.825,10.916666666666666,11.741666666666667,,,7.948611111111113,7.09047619047619,7.992559523809525,11.320833333333333,10.132738095238096,11.15952380952381,11.922222222222212,12.166071428571431,12.452380952380954,,,
2021-05-22,17.7,11.1,6.6,999.9,-3.300000000000068,8.4,1.1,27.0,5.8875,9.141666666666667,10.625,,,7.234722222222224,6.850595238095238,7.809226190476189,10.402777777777777,9.823809523809524,11.029761904761903,11.08888888888888,11.743452380952386,12.593750000000002,,,
2021-05-23,14.9,8.4,6.5,1003.0,3.1000000000000227,9.7,14.7,20.6,7.066666666666666,10.408333333333333,13.891666666666666,,,6.92638888888889,6.680952380952381,7.523214285714286,10.155555555555557,9.778571428571428,10.733035714285714,12.086111111111101,11.901785714285719,12.338690476190477,,,
2021-05-24,17.0,5.9,11.1,1008.4,5.399999999999977,9.4,2.1,15.5,5.8625,10.012500000000001,9.008333333333333,,,6.272222222222223,6.723214285714286,7.217261904761905,9.854166666666668,10.082142857142857,10.419940476190478,11.17499999999999,10.851785714285715,11.996130952380954,,,
2021-05-25,18.1,11.1,7.000000000000002,1003.1,-5.2999999999999545,9.4,2.3,22.7,6.3625,10.5625,9.424999999999999,,,6.430555555555557,7.003571428571428,6.6883928571428575,10.327777777777778,10.583928571428572,9.861607142857142,10.774999999999991,11.245238095238097,11.589880952380954,,,
2021-05-26,19.0,5.9,13.1,1007.0,3.8999999999999773,6.3,0.0,13.0,7.3374999999999995,13.25,13.758333333333333,,,6.520833333333335,6.904761904761905,6.471428571428572,11.275,10.777380952380952,9.754166666666666,10.730555555555545,11.335714285714287,11.541666666666668,,,
2021-05-27,20.6,9.8,10.8,1003.1,-3.8999999999999773,8.4,0.0,19.5,7.658333333333334,11.862499999999999,13.995833333333332,,,7.1194444444444445,6.857142857142857,6.675595238095238,11.891666666666666,10.879166666666665,10.125,12.393055555555547,11.777976190476192,11.749404761904762,,,
2021-05-28,19.6,11.4,8.200000000000001,1004.1,1.0,7.5,0.0,21.4,5.391666666666667,8.25,5.983333333333333,,,6.795833333333334,6.50952380952381,6.8,11.120833333333332,10.498214285714285,10.315476190476192,11.245833333333323,10.955357142857142,11.560714285714287,,,
2021-05-29,18.0,10.8,7.199999999999999,1005.0,0.8999999999999773,7.4,0.1,19.9,6.708333333333333,9.291666666666666,5.870833333333334,,,6.586111111111113,6.626785714285714,6.7386904761904765,9.801388888888889,10.519642857142857,10.17172619047619,8.616666666666656,10.276190476190477,11.00982142857143,,,
2021-05-30,16.3,8.4,7.9,1006.4,1.3999999999999773,7.3,0.8,13.1,5.870833333333334,8.020833333333334,6.183333333333334,,,5.99027777777778,6.4559523809523816,6.5684523809523805,8.520833333333334,10.178571428571429,9.97857142857143,6.012499999999991,9.175,10.538392857142856,,,
2021-05-31,19.1,9.3,9.8,1005.5,-0.8999999999999773,8.5,1.5,20.1,7.283333333333334,10.262500000000001,9.862499999999999,,,6.6208333333333345,6.658928571428571,6.691071428571428,9.191666666666666,10.214285714285714,10.148214285714285,7.305555555555546,9.297023809523811,10.074404761904763,,,
2021-06-01,18.8,8.5,10.3,1004.7,-0.7999999999999545,6.4,0.0,12.9,8.4375,12.333333333333334,10.6625,,,7.197222222222223,6.955357142857143,6.979464285714286,10.205555555555556,10.467261904761903,10.525595238095239,8.902777777777766,9.473809523809525,10.35952380952381,,,
2021-06-02,20.7,9.1,11.6,1007.8,3.099999999999909,7.5,0.0,11.2,9.975,15.554166666666667,16.679166666666667,,,8.565277777777778,7.332142857142857,7.118452380952381,12.716666666666667,10.796428571428573,10.786904761904763,12.40138888888888,9.891071428571431,10.613392857142857,,,
2021-06-03,22.9,10.2,12.7,1011.0,3.2000000000000455,8.4,0.0,10.2,11.520833333333334,16.979166666666668,15.420833333333334,,,9.97777777777778,7.883928571428571,7.370535714285714,14.955555555555557,11.527380952380952,11.20327380952381,14.254166666666658,10.09464285714286,10.936309523809525,,,
2021-06-04,24.7,11.4,13.299999999999999,1011.0,0.0,10.1,0.0,9.2,14.5,21.8,17.733333333333334,,,11.998611111111112,9.185119047619049,7.847321428571428,18.11111111111111,13.463095238095239,11.980654761904763,16.6111111111111,11.773214285714289,11.364285714285716,,,
2021-06-05,26.5,13.9,12.6,1006.7,-4.2999999999999545,10.6,0.7,16.1,13.883333333333333,19.675,14.341666666666667,,,13.301388888888889,10.210119047619047,8.418452380952381,19.48472222222222,14.946428571428573,12.733035714285714,15.831944444444433,12.983333333333334,11.629761904761907,,,
2021-06-06,23.8,14.2,9.600000000000001,1004.7,-2.0,14.0,2.1,10.7,12.75,16.854166666666668,7.366666666666667,,,13.71111111111111,11.192857142857141,8.824404761904761,19.443055555555556,16.208333333333336,13.193452380952381,13.147222222222211,13.152380952380955,11.163690476190478,,,
2021-06-07,25.2,16.0,9.2,1005.1,0.39999999999997726,13.0,0.8,7.5,14.245833333333332,19.708333333333332,13.3375,,,13.626388888888888,12.1875,9.423214285714284,18.745833333333334,17.557738095238097,13.886011904761904,11.681944444444435,13.648809523809527,11.472916666666666,,,
2021-06-08,27.9,15.9,11.999999999999998,1004.3,-0.8000000000000682,10.9,0.0,8.7,13.75,19.704166666666666,14.429166666666667,,,13.581944444444446,12.946428571428571,9.950892857142858,18.755555555555556,18.610714285714288,14.538988095238096,11.7111111111111,14.186904761904765,11.830357142857142,,,
2021-06-09,27.6,15.7,11.900000000000002,1003.2,-1.099999999999909,11.4,0.0,10.5,15.737499999999999,22.22083333333333,15.9625,,,14.577777777777778,13.769642857142857,10.550892857142856,20.54444444444444,19.563095238095237,15.179761904761905,14.576388888888879,14.084523809523814,11.98779761904762,,,
2021-06-10,25.9,16.9,9.0,1003.6,0.39999999999997726,12.0,0.2,14.5,12.395833333333334,19.045833333333334,13.329166666666666,,,13.961111111111114,13.894642857142856,10.889285714285714,20.32361111111111,19.85833333333333,15.692857142857141,14.5736111111111,13.785714285714288,11.940178571428573,,,
